obs_id,taxon_name,observed_on,photo_id,photo_index,photo_rank_within_observation,n_available_photos,photo_license_code,selected_image_url
176121131,Cirsium esculentum,2023-07-29,306156009,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306156009/medium.jpeg
176132574,Cirsium arvense,2023-07-28,306176428,0,1,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306176428/medium.jpg
176132574,Cirsium arvense,2023-07-28,306176506,1,2,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306176506/medium.jpg
176132574,Cirsium arvense,2023-07-28,306176590,2,3,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306176590/medium.jpg
176132574,Cirsium arvense,2023-07-28,306176732,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306176732/medium.jpg
176142912,Cirsium vulgare,2023-07-30,307037769,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/307037769/medium.jpg
176142912,Cirsium vulgare,2023-07-30,307037804,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/307037804/medium.jpg
176143953,Cirsium heterophyllum,2023-07-30,306195852,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306195852/medium.jpg
176143953,Cirsium heterophyllum,2023-07-30,306196623,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306196623/medium.jpg
176143955,Cirsium palustre,2023-07-30,306195972,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306195972/medium.jpeg
176143955,Cirsium palustre,2023-07-30,306195981,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306195981/medium.jpg
176160280,Cirsium vulgare,2023-08-01,307126426,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/307126426/medium.jpg
176160280,Cirsium vulgare,2023-08-01,306228061,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306228061/medium.jpg
176161103,Cirsium sairamense,2015-08-10,306227961,0,1,4,,https://static.inaturalist.org/photos/306227961/medium.jpeg
176161103,Cirsium sairamense,2015-08-10,306227779,1,2,4,,https://static.inaturalist.org/photos/306227779/medium.jpeg
176161103,Cirsium sairamense,2015-08-10,306227841,2,3,4,,https://static.inaturalist.org/photos/306227841/medium.jpeg
176161103,Cirsium sairamense,2015-08-10,306227883,3,4,4,,https://static.inaturalist.org/photos/306227883/medium.jpeg
176162610,Cirsium vulgare,2023-07-24,306231588,0,1,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306231588/medium.jpeg
176162610,Cirsium vulgare,2023-07-24,306231622,1,2,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306231622/medium.jpeg
176162610,Cirsium vulgare,2023-07-24,306231649,2,3,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306231649/medium.jpeg
176162610,Cirsium vulgare,2023-07-24,306231677,3,4,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306231677/medium.jpeg
176162610,Cirsium vulgare,2023-07-24,306231696,4,5,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306231696/medium.jpeg
176162610,Cirsium vulgare,2023-07-24,306231717,5,6,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306231717/medium.jpeg
176165168,Cirsium vulgare,2023-08-01,306236283,0,1,4,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/306236283/medium.jpg
176165168,Cirsium vulgare,2023-08-01,306236318,1,2,4,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/306236318/medium.jpg
176165168,Cirsium vulgare,2023-08-01,306236354,2,3,4,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/306236354/medium.jpg
176165168,Cirsium vulgare,2023-08-01,306236408,3,4,4,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/306236408/medium.jpg
176166447,Cirsium heterophyllum,2023-07-11,306238482,0,1,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306238482/medium.jpeg
176166447,Cirsium heterophyllum,2023-07-11,306238525,1,2,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306238525/medium.jpeg
176166447,Cirsium heterophyllum,2023-07-11,306238576,2,3,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306238576/medium.jpeg
176166447,Cirsium heterophyllum,2023-07-11,306238639,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306238639/medium.jpeg
176167606,Cirsium oleraceum,2023-08-01,306241193,0,1,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/306241193/medium.jpg
176167606,Cirsium oleraceum,2023-08-01,306241223,1,2,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/306241223/medium.jpg
176167606,Cirsium oleraceum,2023-08-01,306241290,2,3,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/306241290/medium.jpg
176168069,Cirsium arvense,2023-08-01,306242143,0,1,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306242143/medium.jpeg
176168069,Cirsium arvense,2023-08-01,306242187,1,2,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306242187/medium.jpeg
176168069,Cirsium arvense,2023-08-01,306242220,2,3,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306242220/medium.jpeg
176168069,Cirsium arvense,2023-08-01,306242262,3,4,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306242262/medium.jpeg
176168069,Cirsium arvense,2023-08-01,306242298,4,5,5,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306242298/medium.jpeg
176176236,Cirsium oleraceum,2023-07-31,306257807,0,1,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306257807/medium.jpeg
176176236,Cirsium oleraceum,2023-07-31,306257878,1,2,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306257878/medium.jpeg
176176236,Cirsium oleraceum,2023-07-31,306257968,2,3,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306257968/medium.jpeg
176176236,Cirsium oleraceum,2023-07-31,306258032,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306258032/medium.jpeg
176179356,Cirsium vulgare,2023-08-01,306263849,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306263849/medium.jpeg
176179356,Cirsium vulgare,2023-08-01,306263893,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306263893/medium.jpeg
176179356,Cirsium vulgare,2023-08-01,306263942,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306263942/medium.jpeg
176212828,Cirsium arvense,2023-08-01,306312145,0,1,2,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/306312145/medium.jpeg
176212828,Cirsium arvense,2023-08-01,306312186,1,2,2,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/306312186/medium.jpeg
176233002,Cirsium vulgare,2023-07-30,306362096,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306362096/medium.jpeg
176233002,Cirsium vulgare,2023-07-30,306362117,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306362117/medium.jpeg
176235769,Cirsium vulgare,2023-07-24,306372219,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306372219/medium.jpeg
176235769,Cirsium vulgare,2023-07-24,306373831,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306373831/medium.jpeg
176243574,Cirsium arvense,2023-08-02,306388706,0,1,4,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/306388706/medium.jpeg
176243574,Cirsium arvense,2023-08-02,306388747,1,2,4,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/306388747/medium.jpeg
176243574,Cirsium arvense,2023-08-02,306388778,2,3,4,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/306388778/medium.jpeg
176243574,Cirsium arvense,2023-08-02,306388813,3,4,4,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/306388813/medium.jpeg
176248121,Cirsium heterophyllum,2023-08-01,306396471,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306396471/medium.jpeg
176248121,Cirsium heterophyllum,2023-08-01,306396490,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306396490/medium.jpeg
176248121,Cirsium heterophyllum,2023-08-01,306396513,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306396513/medium.jpeg
176259540,Cirsium erisithales,2023-07-29,306417251,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306417251/medium.jpeg
176259540,Cirsium erisithales,2023-07-29,306417269,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306417269/medium.jpeg
176262705,Cirsium arvense,2023-08-02,306422500,0,1,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306422500/medium.jpg
176262705,Cirsium arvense,2023-08-02,306422537,1,2,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306422537/medium.jpg
176262705,Cirsium arvense,2023-08-02,306422577,2,3,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306422577/medium.jpg
176262705,Cirsium arvense,2023-08-02,306422601,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306422601/medium.jpg
176266489,Cirsium arvense,2023-07-30,306408171,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306408171/medium.jpeg
176266489,Cirsium arvense,2023-07-30,306408196,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306408196/medium.jpeg
176272944,Cirsium parryi,2023-08-01,306440696,0,1,2,,https://static.inaturalist.org/photos/306440696/medium.jpg
176272944,Cirsium parryi,2023-08-01,306440744,1,2,2,,https://static.inaturalist.org/photos/306440744/medium.jpg
176296483,Cirsium vulgare,2023-08-02,306482703,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306482703/medium.jpg
176296483,Cirsium vulgare,2023-08-02,306482766,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306482766/medium.jpg
176296706,Cirsium wheeleri,2023-08-02,306483167,0,1,2,,https://static.inaturalist.org/photos/306483167/medium.jpg
176296706,Cirsium wheeleri,2023-08-02,306483228,1,2,2,,https://static.inaturalist.org/photos/306483228/medium.jpg
176327225,Cirsium vulgare,2023-08-02,306540574,0,1,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306540574/medium.jpeg
176327225,Cirsium vulgare,2023-08-02,306540730,1,2,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306540730/medium.jpeg
176327225,Cirsium vulgare,2023-08-02,306540838,2,3,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306540838/medium.jpeg
176327225,Cirsium vulgare,2023-08-02,306541054,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306541054/medium.jpeg
176328314,Cirsium vulgare,2023-08-02,306543001,0,1,3,,https://static.inaturalist.org/photos/306543001/medium.jpeg
176328314,Cirsium vulgare,2023-08-02,306543225,1,2,3,,https://static.inaturalist.org/photos/306543225/medium.jpeg
176328314,Cirsium vulgare,2023-08-02,306543539,2,3,3,,https://static.inaturalist.org/photos/306543539/medium.jpeg
176329715,Cirsium acaulon,2023-08-02,306545874,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306545874/medium.jpg
176329715,Cirsium acaulon,2023-08-02,306545926,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306545926/medium.jpg
176329715,Cirsium acaulon,2023-08-02,306545976,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306545976/medium.jpg
176329920,Cirsium acaulon,2023-08-02,306547494,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306547494/medium.jpg
176329920,Cirsium acaulon,2023-08-02,306547509,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306547509/medium.jpg
176329920,Cirsium acaulon,2023-08-02,306547528,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306547528/medium.jpg
176330775,Cirsium arvense,2023-07-27,306547754,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306547754/medium.jpeg
176330775,Cirsium arvense,2023-07-27,306548111,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306548111/medium.jpeg
176349655,Cirsium arvense,2023-08-01,306579837,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306579837/medium.jpg
176349655,Cirsium arvense,2023-08-01,306579855,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306579855/medium.jpg
176355117,Cirsium arvense,2023-08-02,306591532,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306591532/medium.jpeg
176355117,Cirsium arvense,2023-08-02,306591546,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306591546/medium.jpeg
176355117,Cirsium arvense,2023-08-02,306591560,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306591560/medium.jpeg
17636197,Cirsium scariosum,2018-08-28,26864458,0,1,4,cc-by-nc-nd,https://inaturalist-open-data.s3.amazonaws.com/photos/26864458/medium.jpeg
17636197,Cirsium scariosum,2018-08-28,26864465,1,2,4,cc-by-nc-nd,https://inaturalist-open-data.s3.amazonaws.com/photos/26864465/medium.jpeg
17636197,Cirsium scariosum,2018-08-28,26864468,2,3,4,cc-by-nc-nd,https://inaturalist-open-data.s3.amazonaws.com/photos/26864468/medium.jpeg
17636197,Cirsium scariosum,2018-08-28,26864472,3,4,4,cc-by-nc-nd,https://inaturalist-open-data.s3.amazonaws.com/photos/26864472/medium.jpeg
176381782,Cirsium parryi,2023-07-31,306645676,0,1,2,cc-by-nc-nd,https://inaturalist-open-data.s3.amazonaws.com/photos/306645676/medium.jpg
176381782,Cirsium parryi,2023-07-31,306645694,1,2,2,cc-by-nc-nd,https://inaturalist-open-data.s3.amazonaws.com/photos/306645694/medium.jpg
176392860,Cirsium arvense,2023-07-22,306668401,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306668401/medium.jpg
176392860,Cirsium arvense,2023-07-22,306668427,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306668427/medium.jpg
176392954,Cirsium heterophyllum,2023-07-25,306668558,0,1,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306668558/medium.jpg
176392954,Cirsium heterophyllum,2023-07-25,306668570,1,2,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306668570/medium.jpg
176392954,Cirsium heterophyllum,2023-07-25,306668584,2,3,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306668584/medium.jpg
176392954,Cirsium heterophyllum,2023-07-25,306668600,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306668600/medium.jpg
176403095,Cirsium arvense,2023-07-22,306668459,0,1,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306668459/medium.jpg
176403095,Cirsium arvense,2023-07-22,306668440,1,2,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306668440/medium.jpg
176403095,Cirsium arvense,2023-07-22,306668464,2,3,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306668464/medium.jpg
176403095,Cirsium arvense,2023-07-22,306668513,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306668513/medium.jpg
176403100,Cirsium helenioides,2023-07-22,306668607,0,1,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306668607/medium.jpg
176403100,Cirsium helenioides,2023-07-22,306668610,1,2,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306668610/medium.jpg
176403100,Cirsium helenioides,2023-07-22,306668627,2,3,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306668627/medium.jpg
176403100,Cirsium helenioides,2023-07-22,306668632,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306668632/medium.jpg
176417166,Cirsium arvense,2023-08-03,306712500,0,1,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306712500/medium.jpg
176417166,Cirsium arvense,2023-08-03,306712533,1,2,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306712533/medium.jpg
176417166,Cirsium arvense,2023-08-03,306712558,2,3,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306712558/medium.jpg
176417166,Cirsium arvense,2023-08-03,306712608,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306712608/medium.jpg
176425584,Cirsium wheeleri,2023-07-31,306729655,0,1,5,,https://static.inaturalist.org/photos/306729655/medium.jpg
176425584,Cirsium wheeleri,2023-07-31,306729688,1,2,5,,https://static.inaturalist.org/photos/306729688/medium.jpg
176425584,Cirsium wheeleri,2023-07-31,306729754,2,3,5,,https://static.inaturalist.org/photos/306729754/medium.jpg
176425584,Cirsium wheeleri,2023-07-31,306729892,3,4,5,,https://static.inaturalist.org/photos/306729892/medium.jpg
176425584,Cirsium wheeleri,2023-07-31,306729953,4,5,5,,https://static.inaturalist.org/photos/306729953/medium.jpg
176436293,Cirsium vulgare,2023-07-31,306745068,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306745068/medium.jpg
176436293,Cirsium vulgare,2023-07-31,306745011,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306745011/medium.jpg
176436293,Cirsium vulgare,2023-07-31,306745038,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306745038/medium.jpg
176443937,Cirsium palustre,2023-08-03,306758208,0,1,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306758208/medium.jpg
176443937,Cirsium palustre,2023-08-03,306758247,1,2,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306758247/medium.jpg
176443937,Cirsium palustre,2023-08-03,306758271,2,3,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306758271/medium.jpg
176443937,Cirsium palustre,2023-08-03,306758301,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306758301/medium.jpg
176449761,Cirsium vulgare,2023-08-03,306768668,0,1,4,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/306768668/medium.jpg
176449761,Cirsium vulgare,2023-08-03,306768714,1,2,4,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/306768714/medium.jpg
176449761,Cirsium vulgare,2023-08-03,306768743,2,3,4,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/306768743/medium.jpg
176449761,Cirsium vulgare,2023-08-03,306768782,3,4,4,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/306768782/medium.jpg
176450513,Cirsium arvense,2023-08-03,306769806,0,1,2,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/306769806/medium.jpg
176450513,Cirsium arvense,2023-08-03,306769866,1,2,2,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/306769866/medium.jpg
176455121,Cirsium arvense,2023-08-03,306777675,0,1,5,,https://static.inaturalist.org/photos/306777675/medium.jpg
176455121,Cirsium arvense,2023-08-03,306777706,1,2,5,,https://static.inaturalist.org/photos/306777706/medium.jpg
176455121,Cirsium arvense,2023-08-03,306777745,2,3,5,,https://static.inaturalist.org/photos/306777745/medium.jpg
176455121,Cirsium arvense,2023-08-03,306777772,3,4,5,,https://static.inaturalist.org/photos/306777772/medium.jpg
176455121,Cirsium arvense,2023-08-03,306777816,4,5,5,,https://static.inaturalist.org/photos/306777816/medium.jpg
176457599,Cirsium pumilum,2023-08-03,306782406,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306782406/medium.jpeg
176457599,Cirsium pumilum,2023-08-03,306782439,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/306782439/medium.jpeg
176458817,Cirsium vulgare,2023-08-03,306784368,0,1,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/306784368/medium.jpg
176458817,Cirsium vulgare,2023-08-03,306784401,1,2,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/306784401/medium.jpg
