condition,metric_id,metric_kind,unit,exposure_stratum,scheduled_heads,scheduled_images,scheduled_components,baseline_usable_heads,paired_usable_heads,lost_usable_heads,gained_usable_heads,neither_usable_heads,paired_images,paired_components,mean_signed_change,mean_absolute_change,median_component_absolute_change,p95_component_absolute_change,spearman_paired_component_means,component_weighted_loss_fraction
blur_sigma1,corolla_redmagenta_pixel_fraction,registered_endpoint,fraction,recorded_development_exposed,1406,846,842,623,614,9,73,710,468,466,0.006658474590086336,0.019136605700355244,0.00974756551382535,0.07271979205353551,0.9861578849076533,0.012082444918265812
blur_sigma1,corolla_redmagenta_pixel_fraction,registered_endpoint,fraction,no_recorded_development_exposure,1447,913,911,627,618,9,61,759,499,499,0.004742125020975748,0.0167904694261641,0.0068622500601505775,0.06444986504901429,0.9880147207184972,0.015480895915678524
blur_sigma1,corolla_purple_pixel_fraction,registered_endpoint,fraction,all_cached,2853,1759,1753,1250,1232,18,134,1469,967,965,0.009720304885393759,0.019400593994320654,0.005656367937175111,0.07642176805079341,0.988972384806137,0.013846153846153847
blur_sigma1,corolla_purple_pixel_fraction,registered_endpoint,fraction,recorded_development_exposed,1406,846,842,623,614,9,73,710,468,466,0.007250379385318291,0.017738773943172744,0.0055951249211975695,0.0678683247198104,0.988998012349768,0.012082444918265812
blur_sigma1,corolla_purple_pixel_fraction,registered_endpoint,fraction,no_recorded_development_exposure,1447,913,911,627,618,9,61,759,499,499,0.012026888618931168,0.02095251412224635,0.0059392996063067915,0.09531302697675555,0.9888185301857156,0.015480895915678524
blur_sigma1,corolla_yellow_pixel_fraction,registered_endpoint,fraction,all_cached,2853,1759,1753,1250,1232,18,134,1469,967,965,-0.003986554360398707,0.028806955813994665,0.01850460237407936,0.08798189038295674,0.9892094315740302,0.013846153846153847
blur_sigma1,corolla_yellow_pixel_fraction,registered_endpoint,fraction,recorded_development_exposed,1406,846,842,623,614,9,73,710,468,466,-0.0034473624118188987,0.029914962969936287,0.018977506425038464,0.09363763501306158,0.9895750515695716,0.012082444918265812
blur_sigma1,corolla_yellow_pixel_fraction,registered_endpoint,fraction,no_recorded_development_exposure,1447,913,911,627,618,9,61,759,499,499,-0.004490088324403099,0.027772223680389854,0.01795339958927634,0.08364853285296697,0.9885255172644688,0.015480895915678524
blur_sigma1,capitulum_outline_aspect_ratio,registered_endpoint,ratio,all_cached,2853,1759,1753,1136,1083,53,174,1543,854,852,0.004159424661375177,0.07689843099329798,0.04422995216733899,0.25661902663463054,0.742784687354855,0.05226934523809523
blur_sigma1,capitulum_outline_aspect_ratio,registered_endpoint,ratio,recorded_development_exposed,1406,846,842,580,555,25,83,743,426,424,-0.001564343451885286,0.07581699547188912,0.04200406790779748,0.2513244109314804,0.7677969834689217,0.04906367041198502
blur_sigma1,capitulum_outline_aspect_ratio,registered_endpoint,ratio,no_recorded_development_exposure,1447,913,911,556,528,28,91,800,428,428,0.009829699614698624,0.07796975964067496,0.04428048963357567,0.257405195762233,0.7194080984444632,0.05543237250554324
blur_sigma1,capitulum_outline_circularity,registered_endpoint,unitless,all_cached,2853,1759,1753,1136,1083,53,174,1543,854,852,-0.031466460785082084,0.07232737275013176,0.05066962448583698,0.21881497463945962,0.6685482958765138,0.05226934523809523
blur_sigma1,capitulum_outline_circularity,registered_endpoint,unitless,recorded_development_exposed,1406,846,842,580,555,25,83,743,426,424,-0.035510618535159154,0.07250035115502428,0.052047510361713914,0.20147532577604238,0.6759198998748435,0.04906367041198502
blur_sigma1,capitulum_outline_circularity,registered_endpoint,unitless,no_recorded_development_exposure,1447,913,911,556,528,28,91,800,428,428,-0.02746009890182818,0.07215601096584572,0.04983170396595445,0.23010844085141455,0.6628862175054913,0.05543237250554324
blur_sigma1,capitulum_outline_solidity,registered_endpoint,unitless,all_cached,2853,1759,1753,1136,1083,53,174,1543,854,852,-0.027636715614878633,0.046963126973551504,0.03560872686368982,0.1363846713285874,0.7463112406645056,0.05226934523809523
blur_sigma1,capitulum_outline_solidity,registered_endpoint,unitless,recorded_development_exposed,1406,846,842,580,555,25,83,743,426,424,-0.030635396706368494,0.04778206693926999,0.0352512514356553,0.13963357334663715,0.7390952030877912,0.04906367041198502
blur_sigma1,capitulum_outline_solidity,registered_endpoint,unitless,no_recorded_development_exposure,1447,913,911,556,528,28,91,800,428,428,-0.024666059580318585,0.046151840652372454,0.03580922550668511,0.1296962831855095,0.75148379854724,0.05543237250554324
blur_sigma1,capitulum_width_profile_cv,registered_endpoint,unitless,all_cached,2853,1759,1753,1136,1083,53,174,1543,854,852,0.022699877910292602,0.05356292375490841,0.037051492816014636,0.16695699201148348,0.7001592023983426,0.05226934523809523
blur_sigma1,capitulum_width_profile_cv,registered_endpoint,unitless,recorded_development_exposed,1406,846,842,580,555,25,83,743,426,424,0.02125441889697888,0.05539868948550657,0.03598857990627112,0.1831323597933305,0.664763842569086,0.04906367041198502
blur_sigma1,capitulum_width_profile_cv,registered_endpoint,unitless,no_recorded_development_exposure,1447,913,911,556,528,28,91,800,428,428,0.024131827960865073,0.05174431471338127,0.03799749499084065,0.1485372694803207,0.7381511065214515,0.05543237250554324
blur_sigma1,involucre_length_width_ratio,registered_endpoint,ratio,all_cached,2853,1759,1753,160,94,66,112,2581,88,88,-0.024403493082345906,0.2006956479907263,0.08823628145265544,0.6849088820916026,0.7132718114895567,0.4177927927927928
blur_sigma1,involucre_length_width_ratio,registered_endpoint,ratio,recorded_development_exposed,1406,846,842,74,41,33,53,1279,38,38,-0.09351518872018756,0.20752444475965862,0.07215210967031588,0.8776197572612886,0.6969033811139075,0.45588235294117646
blur_sigma1,involucre_length_width_ratio,registered_endpoint,ratio,no_recorded_development_exposure,1447,913,911,86,53,33,59,1302,50,50,0.028121395602413737,0.1955057624463378,0.1066819013870498,0.6728001614930669,0.7173589435774309,0.38541666666666663
blur_sigma1,involucre_apical_taper_ratio,registered_endpoint,ratio,all_cached,2853,1759,1753,160,94,66,112,2581,88,88,-0.03628557467741392,0.23279741624992886,0.1317101682693031,0.8697127974960848,0.4084216829276884,0.4177927927927928
blur_sigma1,involucre_apical_taper_ratio,registered_endpoint,ratio,recorded_development_exposed,1406,846,842,74,41,33,53,1279,38,38,0.010224909188972743,0.2745559990428194,0.16325243569019354,0.941811855564241,0.20166320166320167,0.45588235294117646
blur_sigma1,involucre_apical_taper_ratio,registered_endpoint,ratio,no_recorded_development_exposure,1447,913,911,86,53,33,59,1302,50,50,-0.07163354241586779,0.20106089332733199,0.11906330168157786,0.7198303995933756,0.5565906362545018,0.38541666666666663
blur_sigma1,involucre_basal_taper_ratio,registered_endpoint,ratio,all_cached,2853,1759,1753,160,94,66,112,2581,88,88,-0.005881339495686044,0.17104618415210715,0.0929449277773075,0.4825429067416204,0.5152513120355042,0.4177927927927928
blur_sigma1,involucre_basal_taper_ratio,registered_endpoint,ratio,recorded_development_exposed,1406,846,842,74,41,33,53,1279,38,38,-0.01749047366208422,0.17769597384876756,0.09699586551629047,0.5268651332429665,0.6100229784440311,0.45588235294117646
blur_sigma1,involucre_basal_taper_ratio,registered_endpoint,ratio,no_recorded_development_exposure,1447,913,911,86,53,33,59,1302,50,50,0.00294160247077657,0.1659923439826452,0.08951925214947476,0.47354616756464973,0.4307803121248499,0.38541666666666663
blur_sigma1,bract_projection_roughness,registered_endpoint,relative,all_cached,2853,1759,1753,160,94,66,112,2581,88,88,0.016949805890415157,0.04421315239616916,0.03550647346652402,0.13712235386812405,0.5975132964671904,0.4177927927927928
blur_sigma1,bract_projection_roughness,registered_endpoint,relative,recorded_development_exposed,1406,846,842,74,41,33,53,1279,38,38,0.01515577651550163,0.04479800458547232,0.034163689753402046,0.13295662499633498,0.5614399824926141,0.45588235294117646
blur_sigma1,bract_projection_roughness,registered_endpoint,relative,no_recorded_development_exposure,1447,913,911,86,53,33,59,1302,50,50,0.018313268215349444,0.04376866473229876,0.03620104843680129,0.13525725788564524,0.6212244897959184,0.38541666666666663
blur_sigma1,bract_projection_p95,registered_endpoint,relative,all_cached,2853,1759,1753,160,94,66,112,2581,88,88,0.029092496662570945,0.07343693594799011,0.04558312098311887,0.2355680712091893,0.6156176253037936,0.4177927927927928
blur_sigma1,bract_projection_p95,registered_endpoint,relative,recorded_development_exposed,1406,846,842,74,41,33,53,1279,38,38,0.022880564460061713,0.0740869758569486,0.029784195604008586,0.2091938664943683,0.6529160739687055,0.45588235294117646
blur_sigma1,bract_projection_p95,registered_endpoint,relative,no_recorded_development_exposure,1447,913,911,86,53,33,59,1302,50,50,0.03381356513647796,0.07294290561718167,0.054117058180409607,0.2470727170145328,0.5974069627851141,0.38541666666666663
blur_sigma1,bract_projection_maximum,registered_endpoint,relative,all_cached,2853,1759,1753,160,94,66,112,2581,88,88,0.02761409734545103,0.10450430657367765,0.07359714568817036,0.31565583657102375,0.6609312810397662,0.4177927927927928
blur_sigma1,bract_projection_maximum,registered_endpoint,relative,recorded_development_exposed,1406,846,842,74,41,33,53,1279,38,38,0.021940211156560346,0.09343843705546044,0.07467660979614206,0.25269501224057417,0.6612320822847139,0.45588235294117646
blur_sigma1,bract_projection_maximum,registered_endpoint,relative,no_recorded_development_exposure,1447,913,911,86,53,33,59,1302,50,50,0.03192625084900795,0.1129143674075227,0.07341238372129807,0.313720071031016,0.6207442977190877,0.38541666666666663
blur_sigma1,bract_spread_fraction,registered_endpoint,fraction,all_cached,2853,1759,1753,160,94,66,112,2581,88,88,0.031956825394012255,0.0818548492982754,0.07157882011605415,0.2034602635621309,0.46782212017662106,0.4177927927927928
blur_sigma1,bract_spread_fraction,registered_endpoint,fraction,recorded_development_exposed,1406,846,842,74,41,33,53,1279,38,38,0.03210220560689181,0.08229702314404974,0.06817028602804309,0.19061176514487205,0.4709101862452422,0.45588235294117646
blur_sigma1,bract_spread_fraction,registered_endpoint,fraction,no_recorded_development_exposure,1447,913,911,86,53,33,59,1302,50,50,0.03184633643222378,0.08151879717548689,0.07724171539961011,0.2297435897435895,0.4795504249372155,0.38541666666666663
blur_sigma1,bract_projection_peak_density,registered_endpoint,peaks per valid bin,all_cached,2853,1759,1753,160,94,66,112,2581,88,88,0.0034791729203810253,0.019827976521876286,0.013125592212938242,0.05645326561525438,0.2711577697652252,0.4177927927927928
blur_sigma1,bract_projection_peak_density,registered_endpoint,peaks per valid bin,recorded_development_exposed,1406,846,842,74,41,33,53,1279,38,38,0.0023941754279297317,0.02171525794160868,0.019684344207414023,0.05195746126271971,0.21965796524869033,0.45588235294117646
blur_sigma1,bract_projection_peak_density,registered_endpoint,peaks per valid bin,no_recorded_development_exposure,1447,913,911,86,53,33,59,1302,50,50,0.00430377101464401,0.01839364264287966,0.010164945496270797,0.05974747474747474,0.3073688834744567,0.38541666666666663
blur_sigma1,bract_projection_asymmetry,registered_endpoint,relative,all_cached,2853,1759,1753,160,94,66,112,2581,88,88,0.0031347013827177474,0.02201769142906178,0.01770822428362749,0.06678146429657492,0.17225529217005392,0.4177927927927928
blur_sigma1,bract_projection_asymmetry,registered_endpoint,relative,recorded_development_exposed,1406,846,842,74,41,33,53,1279,38,38,0.00756755107361402,0.023678686802668367,0.021532326623624788,0.0723910882208703,0.014334172228909071,0.45588235294117646
blur_sigma1,bract_projection_asymmetry,registered_endpoint,relative,no_recorded_development_exposure,1447,913,911,86,53,33,59,1302,50,50,-0.00023426438236341787,0.02075533494512078,0.015247566551044707,0.05541306617152866,0.31755102040816324,0.38541666666666663
blur_sigma1,involucre_surface_edge_density,registered_endpoint,fraction,all_cached,2853,1759,1753,53,17,36,66,2734,15,15,-0.0700469512857234,0.07613645790048276,0.06428364616330368,0.14765788831437396,0.907142857142857,0.7
blur_sigma1,involucre_surface_edge_density,registered_endpoint,fraction,recorded_development_exposed,1406,846,842,27,10,17,24,1355,8,8,-0.07709933517157658,0.08270320658587826,0.0832936864724921,0.14675834000470592,0.7380952380952381,0.6666666666666666
blur_sigma1,involucre_surface_edge_density,registered_endpoint,fraction,no_recorded_development_exposure,1447,913,911,26,7,19,42,1379,7,7,-0.06198708398760549,0.06863160226003073,0.06345161017258294,0.13096240866766984,0.9642857142857145,0.7307692307692307
blur_sigma1,involucre_surface_lbp_entropy,registered_endpoint,normalized entropy,all_cached,2853,1759,1753,53,17,36,66,2734,15,15,-0.11126101752285017,0.11126101752285017,0.12100071546082425,0.14312764150992774,0.8035714285714284,0.7
blur_sigma1,involucre_surface_lbp_entropy,registered_endpoint,normalized entropy,recorded_development_exposed,1406,846,842,27,10,17,24,1355,8,8,-0.11904938735331544,0.11904938735331544,0.11766398583725696,0.15132768199069085,0.7380952380952381,0.6666666666666666
blur_sigma1,involucre_surface_lbp_entropy,registered_endpoint,normalized entropy,no_recorded_development_exposure,1447,913,911,26,7,19,42,1379,7,7,-0.10236002343088987,0.10236002343088987,0.12100071546082425,0.13466468439764334,0.8928571428571429,0.7307692307692307
blur_sigma1,involucre_surface_high_frequency_energy,registered_endpoint,relative,all_cached,2853,1759,1753,53,17,36,66,2734,15,15,-0.1998755229010462,0.2262897320817406,0.19374999999999998,0.5673353283430305,0.31814132453469957,0.7
blur_sigma1,involucre_surface_high_frequency_energy,registered_endpoint,relative,recorded_development_exposed,1406,846,842,27,10,17,24,1355,8,8,-0.17338503784799125,0.2229116800617933,0.185576195478817,0.5007722254307044,-0.3832404038122429,0.6666666666666666
blur_sigma1,involucre_surface_high_frequency_energy,registered_endpoint,relative,no_recorded_development_exposure,1447,913,911,26,7,19,42,1379,7,7,-0.23015036296168048,0.23015036296168048,0.19374999999999998,0.4951401139695149,0.8571428571428573,0.7307692307692307
blur_sigma1,involucre_surface_specular_fraction,registered_endpoint,fraction,all_cached,2853,1759,1753,53,17,36,66,2734,15,15,0.0036991011348122757,0.00892363788327558,0.0,0.05582998072012996,0.9999999999999998,0.7
blur_sigma1,involucre_surface_specular_fraction,registered_endpoint,fraction,recorded_development_exposed,1406,846,842,27,10,17,24,1355,8,8,-0.004898003201684347,0.004898003201684347,0.0,0.025469616648758582,0.9999999999999999,0.6666666666666666
blur_sigma1,involucre_surface_specular_fraction,registered_endpoint,fraction,no_recorded_development_exposure,1447,913,911,26,7,19,42,1379,7,7,0.013524363233665558,0.013524363233665558,0.0,0.06626937984496117,0.9999999999999998,0.7307692307692307
blur_sigma1,joint_hue_angular_change,joint_diagnostic_not_additional_endpoint,degrees,all_cached,2853,1759,1753,1250,1232,18,134,1469,967,965,,2.4235393459603367,1.153411865234375,8.793554687499997,,0.013846153846153847
blur_sigma1,joint_hue_angular_change,joint_diagnostic_not_additional_endpoint,degrees,recorded_development_exposed,1406,846,842,623,614,9,73,710,468,466,,2.5985599157636257,1.157958984375007,8.874641418457031,,0.012082444918265812
blur_sigma1,joint_hue_angular_change,joint_diagnostic_not_additional_endpoint,degrees,no_recorded_development_exposure,1447,913,911,627,618,9,61,759,499,499,,2.260093282777306,1.148193359375,7.26247253417966,,0.015480895915678524
