obs_id,taxon_name,n_usable_heads,min_dimension_median,sharpness_median,involucre_projection_roughness,involucre_spread_fraction,spine_relative_length_max_proxy,coordinate_precision_tier,env_chelsa_bio01_native,env_chelsa_bio04_native,env_chelsa_bio12_native,env_chelsa_bio15_native,log_min_dimension,log1p_sharpness,resolution_stratum
122547573,Cirsium bertolonii,1,389.0,1423.1204350623334,0.0602750161534584,0.1818181818181818,0.1536487237129842,high_le_1km,2781.0,5812.0,1051.0,257.0,5.963579343618446,7.261309663579865,300_plus
122577987,Cirsium consociatum,1,313.0,760.0374206441871,0.0826068521180661,0.2828196347031964,0.1754530815775965,high_le_1km,2812.0,862.0,2724.0,731.0,5.746203190540153,6.634682529641154,300_plus
122622452,Cirsium filipendulum,2,266.0,1591.510360773883,0.08538115997580889,0.18959175107470333,0.2975330791214279,unknown,2876.0,2649.0,868.0,643.0,5.583496308781699,7.373066893405615,200_299
122891271,Cirsium rhaphilepis,1,175.0,2752.287095220644,0.1234728508357017,0.2941176470588235,0.3643920583746821,unknown,2873.0,2152.0,600.0,801.0,5.1647859739235145,7.920550784202503,150_199
122908830,Cirsium hypoleucum,1,166.0,2783.7402610316835,0.1161234356023479,0.3523809523809524,0.235947759232093,unknown,2867.0,6623.0,933.0,337.0,5.111987788356544,7.931909884468689,150_199
123181400,Cirsium pulcherrimum,1,217.0,2524.5270305312006,0.151360307191523,0.3583333333333333,0.3512065967024876,high_le_1km,2790.0,10044.0,253.0,359.0,5.37989735354046,7.834205044892287,200_299
123332390,Cirsium suzukii,1,234.0,3613.432401504947,0.0926636511047002,0.3130434782608696,0.319935663586491,high_le_1km,2852.0,4380.0,4425.0,437.0,5.455321115357702,8.19269011023336,200_299
123521536,Cirsium bertolonii,1,365.0,3162.9020558715106,0.0901405856991757,0.2347869618422516,0.256494518496337,unknown,2783.0,6002.0,880.0,272.0,5.8998973535824915,8.059561372615581,300_plus
123876303,Cirsium remotifolium,1,181.0,3943.198545426074,0.1307802012409085,0.45,0.2736726418333769,unknown,2838.0,4713.0,1308.0,552.0,5.198497031265826,8.280001055587826,150_199
124190315,Cirsium inamoenum,1,188.0,5451.657856577569,0.0855287513741677,0.1666666666666666,0.3624091029214529,high_le_1km,2822.0,6959.0,328.0,461.0,5.236441962829949,8.60385844888597,150_199
124389446,Cirsium canescens,1,167.0,6157.357634907044,0.0793931803914334,0.3258426966292135,0.172376357388186,high_le_1km,2795.0,8729.0,503.0,453.0,5.117993812416755,8.725565403268849,150_199
124834737,Cirsium flodmanii,1,196.0,1463.5112774288257,0.0989108349607,0.2159090909090909,0.3132858298627556,unknown,2801.0,8827.0,518.0,302.0,5.278114659230517,7.289276866769942,150_199
125084449,Cirsium tuberosum,1,305.0,597.1769953154565,0.1133542955941739,0.35,0.2691995957396668,unknown,2836.0,6641.0,592.0,129.0,5.720311776607412,6.39388668894594,300_plus
125090736,Cirsium japonicum,1,155.0,1133.5137883447064,0.0700808574600073,0.2898550724637681,0.1772877120889121,high_le_1km,2951.0,3626.0,3485.0,782.0,5.043425116919247,7.03395945782141,150_199
125262652,Cirsium mohavense,1,299.0,2897.5871315640834,0.1085240431899213,0.3636363636363636,0.2252655131731608,high_le_1km,2868.0,8033.0,233.0,725.0,5.700443573390687,7.971978701243642,200_299
125466704,Cirsium nuttallii,1,193.0,3276.5510219970115,0.1448581417200887,0.3020833333333333,0.3135652955644865,unknown,2898.0,7885.0,1376.0,167.0,5.262690188904886,8.094851782868938,150_199
125534116,Cirsium parryi,1,237.0,4122.2203264381205,0.0883756508815569,0.2653061224489796,0.2045066852689544,unknown,2790.0,8510.0,515.0,434.0,5.4680601411351315,8.324389769658485,200_299
125824245,Cirsium lecontei,1,375.0,1802.6466386946388,0.0557169384475353,0.1173469387755102,0.2107267235263731,unknown,2908.0,6308.0,1443.0,296.0,5.926926025970411,7.497565804881173,300_plus
126119419,Cirsium glabrum,1,366.0,9274.187859920634,0.0604977109105695,0.2196605185779203,0.1232825026806039,high_le_1km,2775.0,6145.0,1494.0,231.0,5.902633333401366,9.135098141709399,300_plus
126155455,Cirsium parryi,1,154.0,1614.895093192617,0.1143541823788219,0.4375,0.2105179190512721,unknown,2768.0,8866.0,590.0,433.0,5.0369526024136295,7.387644319394977,150_199
126306739,Cirsium serratuloides,1,288.0,629.5818194873063,0.1255146337880201,0.3796296296296296,0.3760238853046702,high_le_1km,2729.0,13412.0,408.0,1067.0,5.662960480135946,6.446642916196315,200_299
126655780,Cirsium scopulorum,1,326.0,5749.6462766515215,0.0554840610072599,0.1847826086956521,0.1605145670649392,high_le_1km,2682.0,8750.0,1202.0,359.0,5.786897381366708,8.65706752341484,300_plus
126819171,Cirsium palustre,1,236.0,499.6420434719232,0.1200965950120294,0.2857142857142857,0.4291549437085583,high_le_1km,2809.0,4672.0,3075.0,287.0,5.4638318050256105,6.2158913616314875,200_299
127189144,Cirsium flodmanii,1,203.0,746.4672867839707,0.0771578273160203,0.2626262626262626,0.2142778908262225,high_le_1km,2795.0,8668.0,489.0,295.0,5.313205979041787,6.616690540807487,200_299
127228940,Cirsium hosokawae,1,281.0,4479.7157352577215,0.1293723426321256,0.2452830188679245,0.2356205634684754,unknown,2829.0,3745.0,3076.0,513.0,5.638354669333745,8.407538074982702,200_299
127266016,Cirsium longistylum,1,219.0,3664.992157716539,0.116976976097525,0.3454545454545454,0.2155850058112547,high_le_1km,2743.0,8947.0,564.0,479.0,5.389071729816501,8.206854289203838,200_299
127289943,Cirsium hosokawae,1,236.0,4392.121960175061,0.0916972406826137,0.3076923076923077,0.2712664167242254,high_le_1km,2809.0,4108.0,3725.0,563.0,5.4638318050256105,8.387795405979453,200_299
127344385,Cirsium kawakamii,1,364.0,7673.176299088293,0.0407938116814046,0.1102941176470588,0.0886107609224369,high_le_1km,2809.0,4108.0,3725.0,563.0,5.8971538676367405,8.945616244101556,300_plus
127652958,Cirsium simplex,2,192.0,1065.712033481025,0.0896890598726183,0.2921052631578947,0.2374842274639904,unknown,2745.0,7110.0,2725.0,132.0,5.2574953720277815,6.972336330603735,150_199
127684394,Cirsium lecontei,1,323.0,1513.3393027149464,0.1432365895454148,0.4578313253012048,0.2348120731539495,high_le_1km,2908.0,6308.0,1443.0,296.0,5.777652323222656,7.322734519004026,300_plus
127881958,Cirsium jorullense,1,169.0,3367.554831748397,0.0764609567235027,0.2209302325581395,0.1583851910151526,unknown,2875.0,1681.0,639.0,762.0,5.1298987149230735,8.122239098062026,150_199
128185731,Cirsium heterophyllum,1,236.0,3382.692340742027,0.0595094424183441,0.2613636363636363,0.123950074299383,unknown,2769.0,6698.0,1261.0,249.0,5.4638318050256105,8.126722800736642,200_299
128204151,Cirsium hypoleucum,1,178.0,623.3696677923012,0.1295589563369047,0.325,0.298155763453191,unknown,2877.0,6430.0,899.0,456.0,5.181783550292085,6.436742609293961,150_199
128526558,Cirsium coloradense,1,361.0,5941.444584466626,0.0490847996411089,0.116504854368932,0.1595223891300773,high_le_1km,2790.0,7234.0,713.0,640.0,5.8888779583328805,8.689875873901281,300_plus
128786026,Cirsium tracyi,1,335.0,1820.819577913111,0.1243964507868186,0.3837209302325581,0.2445982685863718,high_le_1km,2790.0,8280.0,552.0,176.0,5.814130531825066,7.507591048719709,300_plus
129080438,Cirsium parryi,1,194.0,5574.878903686578,0.1000968421568218,0.351063829787234,0.2189745747643513,unknown,2766.0,8383.0,737.0,575.0,5.267858159063328,8.626205234788209,150_199
129096733,Cirsium inamoenum,1,207.0,5689.093698183428,0.0732565309017239,0.3048780487804878,0.2374004206504706,high_le_1km,2783.0,8726.0,513.0,393.0,5.332718793265369,8.646481994152357,200_299
129170751,Cirsium edule,1,364.0,1802.005519343335,0.093031886914944,0.3465346534653465,0.2111864450718308,high_le_1km,2752.0,5178.0,3000.0,565.0,5.8971538676367405,7.497210284398485,300_plus
129182879,Cirsium cymosum,1,177.0,2676.7517659708224,0.1247657720701673,0.3684210526315789,0.2836049104572869,high_le_1km,2789.0,7202.0,573.0,612.0,5.176149732573829,7.892732828142542,150_199
129948848,Cirsium eatonii,1,224.0,2159.545591067332,0.10056389239517,0.3137254901960784,0.2919497265189201,high_le_1km,2758.0,9598.0,719.0,313.0,5.4116460518550396,7.678116057240215,200_299
129996117,Cirsium vulgare,1,160.0,3740.1664164606673,0.0967362683338474,0.3793103448275862,0.1996011845062341,high_le_1km,2818.0,10084.0,986.0,385.0,5.075173815233827,8.227152717844351,150_199
130202938,Cirsium hookerianum,1,250.0,1424.5788277739136,0.0957344943563888,0.2941176470588235,0.2643215503775325,unknown,2767.0,8757.0,816.0,189.0,5.521460917862246,7.262333205156986,200_299
130258201,Cirsium hygropodum,1,345.0,3007.373508921445,0.0433357291808957,0.1122448979591836,0.1138499366314172,unknown,2842.0,3320.0,1474.0,858.0,5.84354441703136,8.00915484920993,300_plus
130593509,Cirsium cymosum,1,273.0,4718.141831466074,0.0513132927829716,0.1851851851851851,0.1744964389347229,high_le_1km,2767.0,7897.0,700.0,624.0,5.60947179518496,8.459382246681827,200_299
130594429,Cirsium obvallatum,1,310.0,7815.145894246422,0.0933328436317765,0.2409638554216867,0.2707161366376285,high_le_1km,2709.0,8232.0,1738.0,391.0,5.736572297479192,8.963946859649537,300_plus
130773149,Cirsium ciliatum,2,306.5,825.121247360258,0.12318614979702106,0.33691860465116275,0.2939387685564975,high_le_1km,2840.0,9673.0,475.0,365.0,5.725217755376266,6.716741551320331,300_plus
130874836,Cirsium canum,1,362.0,7018.737886715926,0.1508509030180253,0.2127659574468085,0.5347202411240808,high_le_1km,2812.0,8724.0,639.0,320.0,5.8916442118257715,8.856481158248119,300_plus
130937924,Cirsium serratuloides,1,250.0,6840.750335980301,0.0787451212719284,0.3,0.1383342668659777,high_le_1km,2733.0,12943.0,309.0,999.0,5.521460917862246,8.830798874953668,200_299
131036675,Cirsium canum,1,166.0,1389.4022954217137,0.1149392163623263,0.3793103448275862,0.3224932540084779,high_le_1km,2762.0,12105.0,463.0,474.0,5.111987788356544,7.237348405417212,150_199
131097151,Cirsium pumilum,1,317.0,4471.76845401318,0.2209106269791218,0.3505154639175257,0.5906153651566797,high_le_1km,2814.0,10636.0,855.0,464.0,5.75890177387728,8.405762836837711,300_plus
131140782,Cirsium andersonii,1,172.0,2202.1418691360645,0.130968379277777,0.3793103448275862,0.2793717130799203,high_le_1km,2784.0,7476.0,679.0,635.0,5.147494476813453,7.697639742884143,150_199
131144529,Cirsium edule,1,175.0,1983.284124991833,0.0967449126400351,0.2777777777777778,0.2864877418055381,high_le_1km,2796.0,5310.0,4166.0,585.0,5.1647859739235145,7.5930134857527145,150_199
131278190,Cirsium quercetorum,1,187.0,5167.65566016384,0.0975260281772121,0.323943661971831,0.208816813615159,high_le_1km,2862.0,2198.0,497.0,903.0,5.231108616854587,8.550367906641968,150_199
131624094,Cirsium ochrocentrum,1,229.0,1493.038254479917,0.140967849606435,0.4050632911392405,0.4266643755868855,high_le_1km,2844.0,6499.0,640.0,847.0,5.43372200355424,7.309237970773194,200_299
131676288,Cirsium pumilum,2,372.0,4676.9161645377935,0.059151723151239996,0.15117945763679064,0.1605795996693012,high_le_1km,2815.0,8949.0,1074.0,205.0,5.918893854273146,8.450608025764597,300_plus
131681774,Cirsium wheeleri,1,175.0,4029.1392955724114,0.1363227089200233,0.3164556962025316,0.2895502393486824,high_le_1km,2826.0,7590.0,551.0,416.0,5.1647859739235145,8.30155621900155,150_199
131684025,Cirsium hookerianum,1,351.0,2144.8376514512884,0.0909748199070232,0.3142857142857143,0.226345571171333,high_le_1km,2735.0,8847.0,932.0,266.0,5.860786223465865,7.671285268628671,300_plus
131740525,Cirsium acaulon,1,176.0,2748.2743528859523,0.0739246799048894,0.34375,0.1666024446715063,high_le_1km,2858.0,5593.0,960.0,163.0,5.170483995038151,7.919092284162525,150_199
132272236,Cirsium yatsu-alpicola,1,166.0,1942.3022466168893,0.2209083651177643,0.3506493506493506,0.5743329482041432,unknown,2755.0,8671.0,1659.0,520.0,5.111987788356544,7.572143993953399,150_199
132285608,Cirsium erisithales,1,367.0,4210.37256688137,0.0867118983710158,0.2272727272727272,0.2377963571732664,high_le_1km,2847.0,8741.0,620.0,230.0,5.905361848054571,8.345543898929197,300_plus
132310985,Cirsium barnebyi,1,211.0,3011.1476043510943,0.0826602086563528,0.2391304347826087,0.2204179253407575,high_le_1km,2828.0,9867.0,338.0,372.0,5.351858133476067,8.010408593147707,200_299
132730876,Cirsium canescens,1,184.0,2843.7732459860736,0.0977815205279263,0.2826086956521739,0.2216376980612862,high_le_1km,2764.0,8683.0,480.0,530.0,5.214935757608986,7.953238640742908,150_199
132950450,Cirsium maritimum,1,343.0,5987.04200458669,0.0739425145011934,0.2133064954847133,0.2161655432981682,high_le_1km,2902.0,6231.0,2146.0,358.0,5.8377304471659395,8.697519760308952,300_plus
132987352,Cirsium calcareum,2,327.5,1645.9701820377813,0.1325626028048018,0.41916666666666663,0.2900667375463646,high_le_1km,2880.0,9701.0,208.0,258.0,5.791488055075306,7.406692625604392,300_plus
132991264,Cirsium wheeleri,2,359.5,1467.4381132256935,0.0939348293962832,0.3073863379453789,0.21637123587365545,high_le_1km,2825.0,6951.0,598.0,619.0,5.884714177161102,7.291954606901266,300_plus
133065345,Cirsium ligulare,2,229.0,2995.337011581665,0.1598479695859096,0.30985729386892175,0.5486878788313789,unknown,2846.0,8005.0,661.0,273.0,5.43372200355424,8.005145825487693,200_299
133145143,Cirsium grahamii,1,215.0,2714.9609635068823,0.1086568066596395,0.2702702702702703,0.2428339867261516,high_le_1km,2890.0,6545.0,464.0,865.0,5.3706380281276624,7.906901115786963,200_299
133225403,Cirsium wheeleri,1,204.0,1047.5138391503515,0.1419696388618295,0.3363636363636363,0.3327586095435779,high_le_1km,2877.0,6934.0,484.0,714.0,5.318119993844216,6.955129049253773,200_299
133268521,Cirsium pringlei,1,175.0,2464.764061428664,0.0826565136059204,0.2545454545454545,0.2150190820436554,unknown,2897.0,3914.0,908.0,755.0,5.1647859739235145,7.810257002516277,150_199
133287601,Cirsium tracyi,2,235.5,2146.0859017024004,0.06781701570681095,0.2765957446808511,0.14619837647305234,high_le_1km,2774.0,8070.0,658.0,184.0,5.461710913456472,7.6718668071866425,200_299
133414506,Cirsium hookerianum,2,245.5,2711.6341736498953,0.10056430561596695,0.2383376746388823,0.3764456138734318,moderate_1_to_10km,2747.0,8242.0,1659.0,213.0,5.503296947234575,7.905675461565418,200_299
134112782,Cirsium turkestanicum,2,204.0,1823.799584727772,0.16296832682040235,0.2880280638901328,0.544635697868741,high_le_1km,2764.0,9229.0,1474.0,565.0,5.318119993844216,7.509225443398787,200_299
134226700,Cirsium canum,1,226.0,3312.711309570366,0.0749168117709606,0.3010752688172043,0.1467495571054562,high_le_1km,2815.0,8839.0,599.0,307.0,5.420534999272286,8.105824081811306,200_299
134706118,Cirsium serratuloides,1,331.0,2940.549659806384,0.0665095537252913,0.2321048901488306,0.2508375182688194,high_le_1km,2715.0,12119.0,411.0,748.0,5.802118375377063,7.986691816639102,300_plus
135418115,Cirsium lecontei,1,184.0,3996.641991626616,0.1304538736674201,0.3625,0.411602693484709,unknown,2933.0,5624.0,1570.0,210.0,5.214935757608986,8.293459964184006,150_199
135418269,Cirsium lecontei,1,259.0,2725.6345288528564,0.1028876185915352,0.3619047619047619,0.1905881337604267,unknown,2933.0,5624.0,1570.0,210.0,5.556828061699537,7.91082335437494,200_299
135680105,Cirsium hosokawae,2,261.5,2253.3658594348503,0.11156620578218304,0.2891483516483516,0.2742480973706117,unknown,2809.0,4108.0,3725.0,563.0,5.566434283504978,7.720623997060108,200_299
136225863,Cirsium hygropodum,1,327.0,882.5571231582766,0.0980520369427203,0.3814432989690721,0.2384464419207333,unknown,2855.0,3356.0,862.0,843.0,5.7899601708972535,6.783955945196867,300_plus
136851192,Cirsium velatum,1,172.0,3763.1099570211927,0.0762431483621691,0.1386138613861386,0.3598406128128316,high_le_1km,2865.0,1663.0,957.0,914.0,5.147494476813453,8.23326671308974,150_199
136946338,Cirsium ehrenbergii,1,350.0,3671.050181265112,0.1229887192198505,0.3837209302325581,0.3368325168985899,moderate_1_to_10km,2909.0,2680.0,562.0,758.0,5.857933154483459,8.208505417568874,300_plus
137147495,Cirsium hygropodum,1,285.0,4073.199454933808,0.0933355753682347,0.3870967741935484,0.2394959452969052,high_le_1km,2883.0,3191.0,511.0,1005.0,5.652489180268651,8.312429553598609,200_299
138043990,Cirsium rhaphilepis,1,180.0,2052.4003986450552,0.11317322230289,0.3370786516853932,0.21115557096595,high_le_1km,2893.0,1888.0,698.0,888.0,5.19295685089021,7.627252429003861,150_199
138175752,Cirsium radians,2,232.0,2776.326382540839,0.0844407224951417,0.25414327719860996,0.23915296815136272,moderate_1_to_10km,2813.0,737.0,3518.0,756.0,5.44673737166631,7.9292440110238935,200_299
138194875,Cirsium subuliforme,1,198.0,2636.4160686903765,0.0934730569072799,0.2745098039215686,0.2960994864912014,unknown,2842.0,2009.0,1232.0,907.0,5.288267030694535,7.877554954980495,150_199
139108352,Cirsium phyllocephalum,1,223.0,1094.0118474022036,0.1238570574902466,0.3626373626373626,0.3414236843976942,high_le_1km,2872.0,6874.0,878.0,1060.0,5.407171771460119,6.998520461737462,200_299
139790911,Cirsium ciliatum,1,154.0,3292.516310828229,0.0764628790475391,0.2967032967032967,0.18603041187305,unknown,2853.0,8525.0,738.0,201.0,5.0369526024136295,8.099711060498493,150_199
140616389,Cirsium vulgare,1,229.0,1936.4013608397945,0.0940155421772756,0.3368421052631579,0.2687340768029118,high_le_1km,2874.0,3045.0,526.0,158.0,5.43372200355424,7.5691028493972174,200_299
140625796,Cirsium velatum,1,233.0,2203.699930200164,0.1244644717728903,0.3095238095238095,0.3612625854188783,high_le_1km,2871.0,2124.0,822.0,902.0,5.4510384535657,7.698346692543373,200_299
140775915,Cirsium euxinum,1,238.0,1834.386402364016,0.1049436983232318,0.2596153846153846,0.3132231282896287,high_le_1km,2859.0,7516.0,900.0,283.0,5.472270673671475,7.51501031181656,200_299
141556553,Cirsium rivulare,1,213.0,139.5352676934006,0.0768631359523106,0.3516483516483517,0.1448981494754966,unknown,2810.0,7870.0,641.0,385.0,5.3612921657094255,4.945458472886045,200_299
141714950,Cirsium subcoriaceum,1,316.0,1430.4040801007457,0.084186160012483,0.3191489361702128,0.1961612255344577,high_le_1km,2895.0,1317.0,1251.0,707.0,5.755742213586912,7.266411115727112,300_plus
142317034,Cirsium latifolium,1,238.0,1141.8199029524865,0.1261164723686135,0.2758620689655172,0.3132624705443304,high_le_1km,2873.0,3337.0,2945.0,630.0,5.472270673671475,7.041254086159185,200_299
142733119,Cirsium turneri,1,218.0,1519.6941069953975,0.0879336613017198,0.2580645161290322,0.229846805349699,high_le_1km,2935.0,6985.0,353.0,566.0,5.384495062789089,7.326922158946821,200_299
143554514,Cirsium creticum,1,189.0,956.780269610844,0.1133248538943534,0.379746835443038,0.2971914073780525,high_le_1km,2875.0,6450.0,534.0,222.0,5.241747015059643,6.8646183879999905,150_199
143807469,Cirsium turneri,1,320.0,437.6676540775184,0.1969295560630287,0.3716814159292035,0.5477516948870659,high_le_1km,2896.0,6453.0,463.0,644.0,5.768320995793772,6.083742074151211,300_plus
143822309,Cirsium conspicuum,2,347.5,5087.5081504600985,0.09939355099384485,0.2636363636363636,0.2801612753418654,high_le_1km,2871.0,2100.0,2150.0,643.0,5.850764665004847,8.534739972371904,300_plus
144031207,Cirsium rhizocephalum,1,156.0,7920.133023287215,0.0942579903042657,0.2476190476190476,0.2450808450728382,high_le_1km,2741.0,7466.0,982.0,559.0,5.049856007249537,8.977289533072442,150_199
